order_date,product_category,product_subcategory,product_name,region,state,sales
2024-02-01,Office Supplies,Pens,Office Supplies Pens Product 77,South,North Carolina,565.3967680507716
2024-02-01,Office Supplies,Storage,Office Supplies Storage Product 88,East,Massachusetts,92.20837023208458
2024-02-01,Technology,Accessories,Technology Accessories Product 63,East,Massachusetts,809.2721649883649
2024-02-01,Office Supplies,Paper,Office Supplies Paper Product 72,Central,Michigan,962.6777416211174
2024-02-01,Technology,Accessories,Technology Accessories Product 66,West,California,687.9254266964065
2024-02-01,Office Supplies,Pens,Office Supplies Pens Product 43,West,California,487.90110360201555
2024-02-01,Furniture,Tables,Furniture Tables Product 39,East,Massachusetts,179.9928890839513
2024-02-01,Technology,Accessories,Technology Accessories Product 23,East,New York,126.75928812549115
2024-02-02,Technology,Machines,Technology Machines Product 96,West,California,269.6818820705952
2024-02-02,Technology,Phones,Technology Phones Product 51,West,California,571.4574204570492
2024-02-02,Office Supplies,Paper,Office Supplies Paper Product 62,East,Pennsylvania,72.9003651996794
2024-02-02,Technology,Phones,Technology Phones Product 93,West,Arizona,295.0007083014961
2024-02-02,Office Supplies,Paper,Office Supplies Paper Product 61,Central,Texas,380.19932646773685
2024-02-02,Technology,Phones,Technology Phones Product 70,Central,Michigan,921.8587914365856
2024-02-02,Furniture,Bookcases,Furniture Bookcases Product 89,Central,Michigan,675.4786569294611
2024-02-02,Furniture,Bookcases,Furniture Bookcases Product 52,Central,Texas,871.2302667730237
2024-02-02,Office Supplies,Storage,Office Supplies Storage Product 16,Central,Illinois,485.289240817646
2024-02-03,Furniture,Chairs,Furniture Chairs Product 41,East,Massachusetts,100.3391425278576
2024-02-03,Office Supplies,Storage,Office Supplies Storage Product 95,Central,Texas,441.8522729488449
2024-02-03,Furniture,Chairs,Furniture Chairs Product 68,South,North Carolina,206.9027859086372
2024-02-03,Furniture,Bookcases,Furniture Bookcases Product 57,West,California,243.64785102047492
2024-02-03,Furniture,Bookcases,Furniture Bookcases Product 85,South,Florida,869.6140479797145
2024-02-03,Technology,Machines,Technology Machines Product 83,East,New York,347.0366692984242
2024-02-03,Technology,Machines,Technology Machines Product 17,East,New York,524.9586207941518
2024-02-03,Office Supplies,Storage,Office Supplies Storage Product 60,West,California,698.2444951061791
2024-02-03,Office Supplies,Pens,Office Supplies Pens Product 90,East,Pennsylvania,323.5175124567568
2024-02-04,Technology,Phones,Technology Phones Product 32,South,Georgia,686.7565009696503
2024-02-04,Furniture,Bookcases,Furniture Bookcases Product 33,West,California,383.47946585853845
2024-02-04,Technology,Accessories,Technology Accessories Product 81,South,Florida,67.95123407924962
2024-02-04,Office Supplies,Storage,Office Supplies Storage Product 10,South,Georgia,763.1517153030806
2024-02-04,Technology,Phones,Technology Phones Product 12,East,Pennsylvania,567.2019348424569
2024-02-04,Office Supplies,Storage,Office Supplies Storage Product 12,East,Pennsylvania,929.4420755845622
2024-02-04,Technology,Accessories,Technology Accessories Product 34,Central,Illinois,898.8178483281057
2024-02-04,Technology,Accessories,Technology Accessories Product 99,East,Pennsylvania,975.6960188936017
2024-02-05,Furniture,Tables,Furniture Tables Product 52,Central,Illinois,531.491694815293
2024-02-05,Technology,Phones,Technology Phones Product 96,South,Florida,705.710916296691
2024-02-05,Technology,Accessories,Technology Accessories Product 4,West,Washington,15.261027463313427
2024-02-05,Office Supplies,Pens,Office Supplies Pens Product 56,South,North Carolina,417.63019091434074
2024-02-05,Office Supplies,Storage,Office Supplies Storage Product 69,Central,Illinois,671.1281577867508
2024-02-05,Furniture,Bookcases,Furniture Bookcases Product 35,South,Georgia,922.2431588543651
2024-02-06,Office Supplies,Paper,Office Supplies Paper Product 64,West,California,981.2191942239253
2024-02-06,Technology,Phones,Technology Phones Product 56,West,Arizona,481.2604998113187
2024-02-07,Furniture,Tables,Furniture Tables Product 39,South,Florida,615.3799041920071
2024-02-07,Furniture,Tables,Furniture Tables Product 78,Central,Michigan,142.42308812623216
2024-02-07,Technology,Phones,Technology Phones Product 48,West,Arizona,43.31322616503634
2024-02-08,Technology,Phones,Technology Phones Product 97,West,California,233.50544412627784
2024-02-09,Furniture,Bookcases,Furniture Bookcases Product 6,West,Arizona,848.823778080139
2024-02-09,Technology,Accessories,Technology Accessories Product 42,East,Massachusetts,452.68889948535696
2024-02-09,Office Supplies,Paper,Office Supplies Paper Product 37,East,Pennsylvania,621.517640326705
2024-02-09,Office Supplies,Pens,Office Supplies Pens Product 50,East,New York,790.3924560891213
2024-02-09,Technology,Accessories,Technology Accessories Product 86,Central,Illinois,49.92685944099786
2024-02-09,Office Supplies,Pens,Office Supplies Pens Product 19,South,Georgia,795.6960901130251
2024-02-09,Furniture,Tables,Furniture Tables Product 82,West,California,861.6507535357073
2024-02-10,Office Supplies,Storage,Office Supplies Storage Product 3,Central,Illinois,749.2758747201782
2024-02-10,Furniture,Bookcases,Furniture Bookcases Product 52,Central,Illinois,699.2592217600596
2024-02-10,Technology,Accessories,Technology Accessories Product 37,West,California,827.0553183987525
2024-02-11,Technology,Machines,Technology Machines Product 62,West,Washington,434.37817614559
2024-02-11,Technology,Phones,Technology Phones Product 42,West,California,467.8322488944965
2024-02-11,Furniture,Chairs,Furniture Chairs Product 85,East,Pennsylvania,823.3619148432296
2024-02-11,Technology,Machines,Technology Machines Product 80,Central,Texas,968.3917778805816
2024-02-11,Furniture,Bookcases,Furniture Bookcases Product 6,South,Georgia,107.077270076833
2024-02-11,Technology,Accessories,Technology Accessories Product 16,Central,Illinois,494.8069915392765
2024-02-11,Technology,Accessories,Technology Accessories Product 19,Central,Illinois,535.550443945591
2024-02-11,Office Supplies,Storage,Office Supplies Storage Product 89,East,New York,368.15230571525024
2024-02-12,Technology,Phones,Technology Phones Product 4,West,Washington,968.183727651581
2024-02-12,Technology,Accessories,Technology Accessories Product 71,West,Arizona,164.7681240089102
2024-02-12,Furniture,Tables,Furniture Tables Product 57,Central,Texas,584.9297683993783
2024-02-12,Office Supplies,Pens,Office Supplies Pens Product 42,Central,Michigan,505.2291641365439
2024-02-12,Furniture,Bookcases,Furniture Bookcases Product 18,East,New York,591.2614735683588
2024-02-12,Furniture,Chairs,Furniture Chairs Product 94,Central,Texas,975.7720557306927
2024-02-13,Furniture,Tables,Furniture Tables Product 7,East,Pennsylvania,969.8613064709535
2024-02-13,Furniture,Bookcases,Furniture Bookcases Product 9,South,Georgia,581.884822352467
2024-02-13,Furniture,Chairs,Furniture Chairs Product 24,South,Georgia,373.32333441112786
2024-02-13,Office Supplies,Pens,Office Supplies Pens Product 45,East,Pennsylvania,362.802971377506
2024-02-13,Technology,Accessories,Technology Accessories Product 7,East,New York,75.80839890707985
2024-02-13,Office Supplies,Storage,Office Supplies Storage Product 1,South,Georgia,997.1605752167824
2024-02-13,Furniture,Bookcases,Furniture Bookcases Product 91,South,North Carolina,57.47815511261777
2024-02-13,Furniture,Chairs,Furniture Chairs Product 3,South,Florida,478.4409251146469
2024-02-13,Office Supplies,Storage,Office Supplies Storage Product 70,Central,Texas,316.1754303846984
2024-02-14,Furniture,Chairs,Furniture Chairs Product 77,South,Florida,40.07578415491787
2024-02-14,Office Supplies,Storage,Office Supplies Storage Product 53,South,Florida,863.8097888397454
2024-02-14,Office Supplies,Paper,Office Supplies Paper Product 3,South,Georgia,644.3031224799493
2024-02-15,Technology,Phones,Technology Phones Product 92,East,Pennsylvania,187.8626961396129
2024-02-15,Office Supplies,Paper,Office Supplies Paper Product 46,West,Washington,249.54102931775103
2024-02-15,Office Supplies,Storage,Office Supplies Storage Product 79,South,Florida,697.8725225730035
2024-02-15,Furniture,Chairs,Furniture Chairs Product 73,South,Georgia,646.4050569075806
2024-02-15,Furniture,Chairs,Furniture Chairs Product 16,South,Florida,962.5640503968822
2024-02-16,Technology,Accessories,Technology Accessories Product 14,Central,Illinois,260.1363721495695
2024-02-16,Furniture,Bookcases,Furniture Bookcases Product 27,Central,Michigan,25.112191249569463
2024-02-16,Technology,Accessories,Technology Accessories Product 16,South,Florida,908.7376991996304
2024-02-16,Furniture,Chairs,Furniture Chairs Product 94,West,Washington,653.591526628532
2024-02-16,Technology,Machines,Technology Machines Product 47,East,Pennsylvania,495.1042082567001
2024-02-16,Technology,Machines,Technology Machines Product 36,East,Massachusetts,768.1056878370646
2024-02-16,Furniture,Chairs,Furniture Chairs Product 78,West,California,143.68775531374195
2024-02-16,Technology,Phones,Technology Phones Product 27,East,Pennsylvania,994.3451059034485
2024-02-17,Technology,Machines,Technology Machines Product 65,East,Massachusetts,430.2479043497698
2024-02-17,Furniture,Bookcases,Furniture Bookcases Product 54,South,North Carolina,668.4689763324795
2024-02-17,Furniture,Bookcases,Furniture Bookcases Product 6,East,New York,600.2208427083531
2024-02-17,Office Supplies,Paper,Office Supplies Paper Product 81,East,Massachusetts,655.1629969296428
2024-02-17,Furniture,Tables,Furniture Tables Product 39,East,New York,956.3596119624237
2024-02-18,Furniture,Bookcases,Furniture Bookcases Product 69,East,Massachusetts,494.2426913987481
2024-02-18,Furniture,Chairs,Furniture Chairs Product 37,West,Arizona,542.0427692138089
2024-02-19,Technology,Machines,Technology Machines Product 4,East,Massachusetts,625.6952770710394
2024-02-19,Technology,Machines,Technology Machines Product 15,East,Massachusetts,561.4771103303118
2024-02-19,Technology,Phones,Technology Phones Product 57,West,Arizona,184.87659957176484
2024-02-19,Office Supplies,Paper,Office Supplies Paper Product 84,West,California,589.9936012088366
2024-02-19,Technology,Accessories,Technology Accessories Product 30,South,Georgia,598.884386748629
2024-02-19,Office Supplies,Storage,Office Supplies Storage Product 46,Central,Illinois,104.73321489742113
2024-02-19,Furniture,Chairs,Furniture Chairs Product 49,East,Massachusetts,411.5631963528879
2024-02-19,Furniture,Tables,Furniture Tables Product 63,South,Georgia,264.4218179578381
2024-02-20,Technology,Machines,Technology Machines Product 73,East,New York,883.0362528124759
2024-02-20,Furniture,Bookcases,Furniture Bookcases Product 7,East,Pennsylvania,492.94460900806223
2024-02-20,Technology,Machines,Technology Machines Product 92,South,Florida,393.8866852444522
2024-02-20,Furniture,Tables,Furniture Tables Product 67,West,California,275.33138551440135
2024-02-20,Technology,Accessories,Technology Accessories Product 69,East,Pennsylvania,167.0508147831027
2024-02-20,Furniture,Chairs,Furniture Chairs Product 95,East,New York,475.6208074578343
2024-02-20,Furniture,Tables,Furniture Tables Product 69,Central,Michigan,316.5851387298219
2024-02-20,Furniture,Tables,Furniture Tables Product 4,South,Georgia,658.8989219286285
2024-02-20,Technology,Machines,Technology Machines Product 75,East,New York,354.2923966283934
2024-02-21,Technology,Machines,Technology Machines Product 26,East,Massachusetts,755.2809045658998
2024-02-21,Office Supplies,Pens,Office Supplies Pens Product 72,South,Florida,413.9398903722303
2024-02-21,Furniture,Bookcases,Furniture Bookcases Product 56,East,Pennsylvania,878.7143493141731
2024-02-21,Furniture,Bookcases,Furniture Bookcases Product 53,East,New York,575.9202517943912
2024-02-21,Furniture,Tables,Furniture Tables Product 78,South,North Carolina,958.7444096165729
2024-02-21,Furniture,Chairs,Furniture Chairs Product 15,West,California,111.20192942062504
2024-02-22,Furniture,Bookcases,Furniture Bookcases Product 18,South,North Carolina,801.7651153672873
2024-02-22,Technology,Accessories,Technology Accessories Product 72,Central,Texas,677.477436122923
2024-02-22,Office Supplies,Paper,Office Supplies Paper Product 33,West,California,296.301220446211
2024-02-22,Furniture,Bookcases,Furniture Bookcases Product 83,West,Arizona,610.4471030699867
2024-02-22,Furniture,Tables,Furniture Tables Product 24,East,New York,551.1593894838137
2024-02-22,Technology,Phones,Technology Phones Product 98,South,Florida,927.9344001429228
2024-02-22,Technology,Accessories,Technology Accessories Product 12,East,Massachusetts,770.2870902317071
2024-02-22,Office Supplies,Pens,Office Supplies Pens Product 98,West,California,454.42260536686223
2024-02-22,Furniture,Tables,Furniture Tables Product 16,West,California,490.28058863719144
2024-02-23,Office Supplies,Storage,Office Supplies Storage Product 59,East,Massachusetts,558.6280243948901
2024-02-23,Office Supplies,Storage,Office Supplies Storage Product 38,East,Massachusetts,657.2268580623038
2024-02-23,Office Supplies,Pens,Office Supplies Pens Product 83,South,North Carolina,144.57341989364744
2024-02-24,Furniture,Tables,Furniture Tables Product 67,Central,Michigan,332.2483047448741
2024-02-24,Office Supplies,Storage,Office Supplies Storage Product 28,East,Massachusetts,152.39612628040777
2024-02-24,Technology,Phones,Technology Phones Product 43,Central,Michigan,400.7134870704463
2024-02-24,Office Supplies,Storage,Office Supplies Storage Product 4,West,Washington,316.3381462597884
2024-02-25,Office Supplies,Paper,Office Supplies Paper Product 44,West,California,271.168014196894
2024-02-25,Furniture,Tables,Furniture Tables Product 86,East,Pennsylvania,963.2417890617916
2024-02-25,Furniture,Chairs,Furniture Chairs Product 92,East,Pennsylvania,631.2310926597486
2024-02-25,Office Supplies,Paper,Office Supplies Paper Product 97,West,California,906.9139268741678
2024-02-25,Furniture,Tables,Furniture Tables Product 94,Central,Illinois,807.9104273842444
2024-02-25,Office Supplies,Pens,Office Supplies Pens Product 48,East,Massachusetts,890.2281621701684
2024-02-25,Furniture,Chairs,Furniture Chairs Product 44,East,New York,901.659423267542
2024-02-26,Technology,Phones,Technology Phones Product 2,Central,Illinois,943.1766734798995
2024-02-26,Furniture,Chairs,Furniture Chairs Product 49,South,North Carolina,291.26310773515866
2024-02-26,Technology,Machines,Technology Machines Product 72,West,California,982.2566048492745
2024-02-26,Office Supplies,Paper,Office Supplies Paper Product 43,South,Florida,594.8461841395342
2024-02-27,Furniture,Tables,Furniture Tables Product 15,West,California,521.3810452853696
2024-02-27,Technology,Machines,Technology Machines Product 69,Central,Illinois,110.01796402634594
2024-02-27,Office Supplies,Paper,Office Supplies Paper Product 64,West,California,181.83642270992533
2024-02-28,Office Supplies,Storage,Office Supplies Storage Product 36,West,Arizona,217.7939138819472
2024-02-28,Furniture,Bookcases,Furniture Bookcases Product 94,East,Pennsylvania,527.9265683194652
2024-02-28,Technology,Accessories,Technology Accessories Product 22,East,New York,36.03474941782188
2024-02-28,Technology,Accessories,Technology Accessories Product 9,East,Massachusetts,262.17329545297343
2024-02-28,Furniture,Bookcases,Furniture Bookcases Product 54,West,Arizona,707.7476439260425
2024-02-28,Office Supplies,Paper,Office Supplies Paper Product 73,West,Washington,345.5802269110932
2024-02-29,Office Supplies,Paper,Office Supplies Paper Product 29,Central,Michigan,477.0387462969656
2024-02-29,Technology,Accessories,Technology Accessories Product 35,Central,Illinois,122.45144420488815
2024-02-29,Office Supplies,Paper,Office Supplies Paper Product 16,East,Pennsylvania,631.28046363194
2024-02-29,Office Supplies,Storage,Office Supplies Storage Product 82,East,Pennsylvania,481.854251747435
2024-03-01,Office Supplies,Storage,Office Supplies Storage Product 50,West,Washington,755.2888558279217
2024-03-01,Office Supplies,Pens,Office Supplies Pens Product 5,East,Pennsylvania,131.68207071682252
2024-03-01,Technology,Machines,Technology Machines Product 80,Central,Michigan,46.15517558756013
2024-03-02,Technology,Phones,Technology Phones Product 36,Central,Michigan,244.44479817923155
2024-03-03,Office Supplies,Pens,Office Supplies Pens Product 88,South,Georgia,879.7454417150843
2024-03-03,Office Supplies,Storage,Office Supplies Storage Product 32,East,New York,397.53972808652645
2024-03-03,Technology,Phones,Technology Phones Product 51,South,Georgia,18.182644966399813
2024-03-03,Office Supplies,Storage,Office Supplies Storage Product 64,Central,Illinois,588.382540943401
2024-03-03,Office Supplies,Paper,Office Supplies Paper Product 49,East,New York,855.0936292426775
2024-03-03,Office Supplies,Paper,Office Supplies Paper Product 25,West,Washington,193.55769964890246
2024-03-03,Office Supplies,Pens,Office Supplies Pens Product 32,East,Pennsylvania,920.9126751894024
2024-03-03,Office Supplies,Paper,Office Supplies Paper Product 55,East,New York,921.0696451143837
2024-03-04,Furniture,Chairs,Furniture Chairs Product 19,Central,Texas,625.8091844594892
2024-03-04,Furniture,Bookcases,Furniture Bookcases Product 26,South,North Carolina,619.4681527162953
2024-03-04,Office Supplies,Storage,Office Supplies Storage Product 14,East,Massachusetts,208.82046267317165
2024-03-04,Technology,Phones,Technology Phones Product 87,West,Arizona,719.1909380453461
2024-03-04,Furniture,Tables,Furniture Tables Product 5,Central,Michigan,564.5701766116849
2024-03-04,Furniture,Bookcases,Furniture Bookcases Product 47,Central,Michigan,222.15707159964984
2024-03-04,Technology,Phones,Technology Phones Product 89,East,New York,326.4555416327476
2024-03-04,Office Supplies,Pens,Office Supplies Pens Product 6,South,Florida,317.86329116920297
2024-03-05,Office Supplies,Pens,Office Supplies Pens Product 91,Central,Michigan,602.5787066567269
2024-03-05,Furniture,Chairs,Furniture Chairs Product 72,West,California,84.34270934726084
2024-03-05,Furniture,Chairs,Furniture Chairs Product 2,East,Pennsylvania,782.7165847294516
2024-03-05,Office Supplies,Storage,Office Supplies Storage Product 48,Central,Texas,641.6232028640857
2024-03-05,Technology,Accessories,Technology Accessories Product 26,West,Washington,203.75067412239997
2024-03-05,Office Supplies,Pens,Office Supplies Pens Product 95,East,New York,974.931626699045
2024-03-05,Technology,Phones,Technology Phones Product 19,South,Florida,47.820755919817145
2024-03-05,Technology,Phones,Technology Phones Product 16,East,Pennsylvania,724.2742814003558
2024-03-06,Office Supplies,Pens,Office Supplies Pens Product 89,Central,Texas,980.2514235467199
2024-03-06,Technology,Machines,Technology Machines Product 98,West,Arizona,213.9880746107611
2024-03-06,Office Supplies,Pens,Office Supplies Pens Product 52,South,Florida,689.7206370932886
2024-03-06,Technology,Accessories,Technology Accessories Product 79,South,Florida,864.9412331077544
2024-03-06,Office Supplies,Storage,Office Supplies Storage Product 40,East,Massachusetts,222.96939107558052
2024-03-06,Technology,Machines,Technology Machines Product 13,South,North Carolina,581.1895586197693
2024-03-06,Office Supplies,Paper,Office Supplies Paper Product 87,South,North Carolina,569.1709712575322
2024-03-07,Technology,Accessories,Technology Accessories Product 42,West,California,222.11287999975255
2024-03-07,Office Supplies,Storage,Office Supplies Storage Product 15,Central,Michigan,456.0311736764053
2024-03-07,Office Supplies,Paper,Office Supplies Paper Product 25,East,New York,805.5987956821565
2024-03-07,Technology,Machines,Technology Machines Product 38,West,Arizona,553.9946777767021
2024-03-07,Technology,Machines,Technology Machines Product 65,West,Washington,272.65997592588303
2024-03-08,Technology,Accessories,Technology Accessories Product 77,Central,Illinois,757.323803619475
2024-03-09,Office Supplies,Storage,Office Supplies Storage Product 31,South,Georgia,382.2813731980649
2024-03-09,Office Supplies,Paper,Office Supplies Paper Product 17,Central,Illinois,645.8964544659868
2024-03-09,Technology,Machines,Technology Machines Product 28,South,Georgia,519.780200438558
2024-03-09,Technology,Phones,Technology Phones Product 17,South,Florida,567.1844848440937
2024-03-09,Technology,Accessories,Technology Accessories Product 79,South,Florida,692.8046259409771
2024-03-09,Furniture,Tables,Furniture Tables Product 70,East,New York,408.2864384535513
2024-03-09,Technology,Machines,Technology Machines Product 69,Central,Illinois,293.7939754741528
2024-03-09,Office Supplies,Paper,Office Supplies Paper Product 57,Central,Illinois,915.3130743721318
2024-03-09,Office Supplies,Storage,Office Supplies Storage Product 70,Central,Texas,814.7991213399977
2024-03-10,Furniture,Tables,Furniture Tables Product 51,Central,Michigan,121.72958329426018
2024-03-10,Furniture,Tables,Furniture Tables Product 91,East,Pennsylvania,568.6580540231319
2024-03-10,Office Supplies,Pens,Office Supplies Pens Product 7,South,Florida,51.08431134185436
2024-03-11,Office Supplies,Pens,Office Supplies Pens Product 19,East,New York,459.728017116821
2024-03-11,Technology,Accessories,Technology Accessories Product 80,West,California,705.393352868861
2024-03-11,Office Supplies,Paper,Office Supplies Paper Product 96,West,California,976.3098801715853
2024-03-11,Office Supplies,Paper,Office Supplies Paper Product 67,West,Washington,522.2582342148335
2024-03-12,Office Supplies,Pens,Office Supplies Pens Product 8,West,Arizona,120.47798551900051
2024-03-12,Office Supplies,Pens,Office Supplies Pens Product 40,Central,Michigan,951.0880262718131
2024-03-12,Office Supplies,Pens,Office Supplies Pens Product 23,West,Washington,209.16123744276175
2024-03-12,Furniture,Bookcases,Furniture Bookcases Product 53,South,Georgia,398.8077630819853
2024-03-13,Furniture,Tables,Furniture Tables Product 66,West,California,931.0629913225142
2024-03-13,Furniture,Chairs,Furniture Chairs Product 63,West,California,754.162969361109
2024-03-13,Technology,Machines,Technology Machines Product 86,Central,Michigan,721.2628084893919
2024-03-13,Furniture,Bookcases,Furniture Bookcases Product 97,East,New York,344.590279448074
2024-03-13,Technology,Accessories,Technology Accessories Product 99,East,Massachusetts,336.05998900745516
2024-03-13,Technology,Phones,Technology Phones Product 77,West,California,804.4352171839968
2024-03-13,Furniture,Chairs,Furniture Chairs Product 24,South,North Carolina,111.05417551843694
2024-03-13,Office Supplies,Storage,Office Supplies Storage Product 85,East,New York,95.38667959092527
2024-03-14,Office Supplies,Pens,Office Supplies Pens Product 70,South,Georgia,331.0705272368248
2024-03-14,Office Supplies,Storage,Office Supplies Storage Product 70,South,North Carolina,931.2239749972784
2024-03-14,Technology,Phones,Technology Phones Product 70,East,New York,720.2295198511582
2024-03-14,Furniture,Tables,Furniture Tables Product 93,South,Georgia,246.5156487109008
2024-03-14,Technology,Machines,Technology Machines Product 48,South,North Carolina,408.10984347858766
2024-03-14,Furniture,Bookcases,Furniture Bookcases Product 47,West,California,473.1706914591225
2024-03-14,Technology,Machines,Technology Machines Product 45,South,Florida,894.0713487725321
2024-03-15,Furniture,Chairs,Furniture Chairs Product 17,South,Florida,692.7119388104038
2024-03-15,Office Supplies,Pens,Office Supplies Pens Product 46,South,Florida,797.9540109959548
2024-03-15,Furniture,Tables,Furniture Tables Product 48,East,Massachusetts,621.1807084781864
2024-03-15,Office Supplies,Pens,Office Supplies Pens Product 69,West,Washington,178.56644575730832
2024-03-15,Office Supplies,Storage,Office Supplies Storage Product 95,West,California,72.34169464636344
2024-03-15,Office Supplies,Pens,Office Supplies Pens Product 42,South,North Carolina,143.43792706826372
2024-03-15,Technology,Phones,Technology Phones Product 75,East,Pennsylvania,218.3571302063801
2024-03-15,Technology,Phones,Technology Phones Product 37,West,California,117.14438029789312
2024-03-16,Office Supplies,Paper,Office Supplies Paper Product 60,Central,Illinois,284.2278402701689
2024-03-16,Furniture,Bookcases,Furniture Bookcases Product 72,East,New York,292.7703336867413
2024-03-16,Furniture,Tables,Furniture Tables Product 5,South,North Carolina,85.33898909096656
2024-03-17,Furniture,Chairs,Furniture Chairs Product 90,Central,Michigan,935.3054331801484
2024-03-17,Technology,Machines,Technology Machines Product 65,East,Massachusetts,175.6283661932186
2024-03-17,Office Supplies,Paper,Office Supplies Paper Product 56,West,California,723.6842868615768
2024-03-17,Furniture,Chairs,Furniture Chairs Product 69,East,New York,984.3983096336325
2024-03-17,Furniture,Bookcases,Furniture Bookcases Product 52,West,California,838.8469515291116
2024-03-18,Office Supplies,Storage,Office Supplies Storage Product 46,East,Pennsylvania,946.173380971507
2024-03-18,Furniture,Tables,Furniture Tables Product 78,Central,Illinois,85.32387949785219
2024-03-18,Office Supplies,Storage,Office Supplies Storage Product 86,Central,Michigan,587.188460969695
2024-03-18,Technology,Accessories,Technology Accessories Product 33,East,Massachusetts,635.0636620314749
2024-03-18,Furniture,Tables,Furniture Tables Product 24,Central,Michigan,254.4935919202027
2024-03-18,Office Supplies,Paper,Office Supplies Paper Product 44,West,Washington,593.3746653691004
2024-03-18,Technology,Phones,Technology Phones Product 56,South,North Carolina,456.8935937292333
2024-03-18,Furniture,Bookcases,Furniture Bookcases Product 70,South,Georgia,739.4486635114032
2024-03-19,Furniture,Bookcases,Furniture Bookcases Product 48,Central,Texas,799.5422326289272
2024-03-19,Office Supplies,Storage,Office Supplies Storage Product 96,South,Georgia,693.0647135550988
2024-03-19,Office Supplies,Paper,Office Supplies Paper Product 86,Central,Michigan,706.8965482545525
2024-03-20,Office Supplies,Pens,Office Supplies Pens Product 31,South,Florida,455.7625415616718
2024-03-20,Technology,Accessories,Technology Accessories Product 89,Central,Michigan,256.0503864878219
2024-03-20,Technology,Machines,Technology Machines Product 30,Central,Texas,249.77393309301075
2024-03-20,Furniture,Bookcases,Furniture Bookcases Product 89,South,North Carolina,262.2552333713786
2024-03-20,Technology,Machines,Technology Machines Product 59,Central,Texas,636.9506475096655
2024-03-21,Furniture,Bookcases,Furniture Bookcases Product 48,East,New York,154.55673653618715
2024-03-22,Office Supplies,Paper,Office Supplies Paper Product 7,Central,Michigan,85.84465661850211
2024-03-22,Technology,Phones,Technology Phones Product 36,West,California,518.246839817491
2024-03-23,Office Supplies,Paper,Office Supplies Paper Product 48,West,California,734.9777629020991
2024-03-23,Office Supplies,Pens,Office Supplies Pens Product 13,West,Arizona,542.9431082898129
2024-03-23,Technology,Machines,Technology Machines Product 57,East,New York,27.655452291687066
2024-03-23,Furniture,Chairs,Furniture Chairs Product 36,East,Massachusetts,266.0633635377075
2024-03-23,Furniture,Chairs,Furniture Chairs Product 62,South,North Carolina,498.5955219302947
2024-03-24,Technology,Machines,Technology Machines Product 68,South,Florida,356.3630772802537
2024-03-24,Furniture,Chairs,Furniture Chairs Product 25,West,California,498.0880263966881
2024-03-24,Furniture,Chairs,Furniture Chairs Product 8,Central,Illinois,728.1357056452143
2024-03-24,Office Supplies,Storage,Office Supplies Storage Product 86,South,North Carolina,989.2937191161355
2024-03-24,Furniture,Bookcases,Furniture Bookcases Product 81,South,North Carolina,845.1510761376047
2024-03-24,Office Supplies,Pens,Office Supplies Pens Product 38,South,Georgia,698.7208865831856
2024-03-25,Furniture,Bookcases,Furniture Bookcases Product 29,South,Florida,375.365597748386
2024-03-26,Office Supplies,Pens,Office Supplies Pens Product 70,West,Arizona,677.261357359155
2024-03-26,Technology,Machines,Technology Machines Product 89,East,Massachusetts,67.71423182373347
2024-03-26,Furniture,Bookcases,Furniture Bookcases Product 96,East,New York,654.685734974393
2024-03-26,Furniture,Bookcases,Furniture Bookcases Product 90,South,Georgia,823.9890437546272
2024-03-26,Office Supplies,Paper,Office Supplies Paper Product 58,East,Massachusetts,171.0256960080016
2024-03-27,Office Supplies,Paper,Office Supplies Paper Product 42,Central,Michigan,831.9476908535712
2024-03-27,Office Supplies,Paper,Office Supplies Paper Product 24,South,Georgia,804.6523710788598
2024-03-27,Office Supplies,Pens,Office Supplies Pens Product 53,South,North Carolina,585.5528916325292
2024-03-27,Furniture,Tables,Furniture Tables Product 77,South,Georgia,254.22154544655731
2024-03-27,Furniture,Bookcases,Furniture Bookcases Product 91,West,California,304.99999671564683
2024-03-27,Technology,Machines,Technology Machines Product 27,East,Massachusetts,717.9256037039979
2024-03-27,Furniture,Tables,Furniture Tables Product 71,South,Georgia,913.3602036880649
2024-03-27,Furniture,Chairs,Furniture Chairs Product 10,West,Arizona,79.79990601257474
2024-03-28,Furniture,Bookcases,Furniture Bookcases Product 57,Central,Texas,293.50240720828697
2024-03-28,Office Supplies,Storage,Office Supplies Storage Product 54,East,Massachusetts,32.34399960770823
2024-03-28,Office Supplies,Storage,Office Supplies Storage Product 91,Central,Michigan,307.9098824337646
2024-03-28,Office Supplies,Paper,Office Supplies Paper Product 86,West,Washington,304.1252569813502
2024-03-28,Technology,Machines,Technology Machines Product 76,East,Pennsylvania,674.2649623909272
2024-03-29,Technology,Accessories,Technology Accessories Product 7,East,New York,644.9793162360834
2024-03-30,Office Supplies,Pens,Office Supplies Pens Product 6,East,Massachusetts,925.1108027318625
2024-03-30,Furniture,Tables,Furniture Tables Product 32,East,New York,949.5888071509886
2024-03-31,Furniture,Chairs,Furniture Chairs Product 28,South,North Carolina,68.91731813833462
2024-03-31,Technology,Accessories,Technology Accessories Product 60,Central,Michigan,704.1297200697411
2024-03-31,Furniture,Tables,Furniture Tables Product 81,South,Florida,580.3200702243488
2024-03-31,Office Supplies,Pens,Office Supplies Pens Product 48,South,North Carolina,391.9543965416965
